	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	125640	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3CCCN3C(=O)CN	(2S)-1-(2-aminoacetyl)-N-(4-methyl-2-oxochromen-7-yl)pyrrolidine-2-carboxamide	"AAADceB7OAAAAAAAAAAAAAAAAAAAAWAAAAAwQAAAAAAAAACBAAAAHgAQAAAADCzBmAQyzoPABACI
AiXSWACCCAAhIgAIiIGObMgMZjLEsbuWOijm1hnI6QeY0aMOCAAAAgAIAAAQAAAEABAAAAAAAAAA
AA=="	L-Prolinamide, glycyl-N-(4-methyl-2-oxo-2H-1-benzopyran-7-yl)-
0	53883481	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3	(4S)-4-[[(2S)-4-methyl-2-[[(2S)-3-phenyl-2-(phenylmethoxycarbonylamino)propanoyl]amino]pentanoyl]amino]-5-(4-nitroanilino)-5-oxopentanoic acid	"AAADcfB/vAAAAAAAAAAAAAAAAAAAAAAAAAAwYMAAAAAAAAABUAAAHgAUCAAADSjhmAYyyILQRgCJ
AiXSWwCCAAAhAgAoiIGIbIsIZjLAsbmccAhk1gHI6Ae836KOAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	Z-Phe-Leu-Glu-pNA
0	5496888	CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])NC(=O)CCC(=O)O	4-[[(2S)-1-[[(2S)-1-[(2S)-2-[[(2S)-1-(4-nitroanilino)-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	"AAADcfB7vAAAAAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAAABQAAAHgAUCAAADCjBmAQyyIPQQgCJ
AiXSWwCCAAAhAgAoiIGIZIoIYDLAkbGUYAhklgDIyAc/iYCOAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	N-succinyl-ala-ala-pro-phe-p-nitroanilide
0	92043572	CC(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)N	(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S)-2-aminopropanoyl]pyrrolidine-2-carbonyl]amino]-3-phenylpropanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]hexanoic acid	"AAADcfB//gAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAQCAAADCjBmAQyCIPAAgCI
AiHSGAACAAAgAAAIiIGIAIgKYDqAkTGUYAAmlgCYiAe/yYCOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Trypsinogen
1	155885873	CC(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)N	6-amino-2-[[2-[[2-[[2-[[2-[[2-[[1-(2-aminopropanoyl)pyrrolidine-2-carbonyl]amino]-3-phenylpropanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]hexanoic acid	"AAADcfB//gAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAQCAAADCjBmAQyCIPAAgCI
AiHSGAACAAAgAAAIiIGIAIgKYDqAkTGUYAAmlgCYiAe/yYCOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	H-DL-Ala-DL-Pro-DL-Phe-DL-Asp-DL-Asp-DL-Asp-DL-Asp-DL-Lys-OH
0	5496888	CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])NC(=O)CCC(=O)O	4-[[(2S)-1-[[(2S)-1-[(2S)-2-[[(2S)-1-(4-nitroanilino)-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	"AAADcfB7vAAAAAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAAABQAAAHgAUCAAADCjBmAQyyIPQQgCJ
AiXSWwCCAAAhAgAoiIGIZIoIYDLAkbGUYAhklgDIyAc/iYCOAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	N-succinyl-ala-ala-pro-phe-p-nitroanilide
0	16133225	CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CN=CN4)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC5=CC=C(C=C5)O)C(=O)NC(CO)C(=O)O)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)N	3-amino-4-[[5-carbamimidamido-1-[[1-[[1-[[1-[[1-[2-[[1-[[1-[[1-[[1-[[1-[[1-[(1-carboxy-2-hydroxyethyl)amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidin-1-yl]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopentan-2-yl]amino]-4-oxobutanoic acid	"AAADcfB//gAAAAAAAAAAAAAAAAAAAWLFgAAwYMAAAAAAAAAB9AAAHgAQCAAADSzhngY/npfJkgCo
AzX3fAACgC2xMqAJ2YG+eIiKfj7C2TOUcAAv9hPY2Ce/yaCOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Angiotensinogen
0	1725	C1=CC(=CC=C1C(=N)N)N	4-aminobenzenecarboximidamide	"AAADccBjAAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHAAQAAAADAiBGAAxwIBAAACg
AiZiYACCAACgAgAIiAAgZJgIIKKAkZGAIABgkAAIyAcQgAAOCAAAAAAAAAAQAAAAAAAAAAAAAAAA
AA=="	4-Aminobenzamidine
0	10124521	CCC(C)C(C(=O)NC(CCCCN)C(=O)NC(CC1=CN=CN1)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C2CCCN2C(=O)C(CC3=CN=CN3)NC(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N	(2S)-5-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S)-1-[(2S)-2-[[(2S)-6-amino-2-[[(2S)-1-[(2S)-2-amino-5-(diaminomethylideneamino)pentanoyl]pyrrolidine-2-carbonyl]amino]hexanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-5-oxopentanoic acid	"AAADcfB//AAAAAAAAAAAAAAAAAAAAWLFiwAAAAAAAAAAAAAB4AAAHgAQCAAADSjBlgQvmBfJkgCo
ARX3fAAAgC2xEqABUYG4cAiCaBJA2SGUQAAMlgLQQCGcHwAKAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Arg-Pro-Lys-His-Pro-Ile-Lys-His-Gln
0	44273719	CC(C)C(C(=O)N)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CNC=N5)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)NC(=O)C	(4S)-4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-acetamido-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[2-[[(2S)-6-amino-1-[(2S)-2-[[(2S)-1-amino-3-methyl-1-oxobutan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxohexan-2-yl]amino]-2-oxoethyl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-(1H-imidazol-4-yl)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	"AAADcfB//gBAAAAAAAAAAAAAAAAAAWLFgAAwYMAAAAAAAFgB/AAAHgQQCAAADSzl3ga/3vfJkgio
AzX3fACCgC2xMrAJ2aG+fJiKfvbi2bOUcAhu9hPY2Ce83+KOoAAAAAACAABAAAAAAAQAAAAAAAAA
AA=="	alpha-Melanocyte-stimulating hormone
0	16132316	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C3CCCN3C(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CCSC)NC(=O)C(CC4=CC=CC=C4)NC(=O)CNC(=O)CNC(=O)C(CC5=CC=C(C=C5)O)N	(2S)-2-[[2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S,3R)-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[2-[[2-[[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-4-carboxybutanoyl]amino]hexanoyl]amino]-3-hydroxypropanoyl]amino]-5-oxopentanoyl]amino]-3-hydroxybutanoyl]pyrrolidine-2-carbonyl]amino]-4-methylpentanoyl]amino]-3-methylbutanoyl]amino]-3-hydroxybutanoyl]amino]-4-methylpentanoyl]amino]-3-phenylpropanoyl]amino]hexanoyl]amino]-4-oxobutanoyl]amino]propanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]-4-oxobutanoyl]amino]propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]hexanoyl]amino]hexanoyl]amino]acetyl]amino]pentanedioic acid	"AAADcfB//gBAAAAAAAAAAAAAAAAAAWAAAAAwYMGAAAAAAAABVAAAHgQQCAAADTzl2AayDoPAAgiI
AiHSGAACAAAgIBAIiIGOCIgKdj6i0TOUcAAm9hGYmAe9/6KOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	beta-Endorphin (sheep), 27-L-tyrosine-31-L-glutamic acid-
1	73356082	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C3CCCN3C(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CCSC)NC(=O)C(CC4=CC=CC=C4)NC(=O)CNC(=O)CNC(=O)C(CC5=CC=C(C=C5)O)N	(2S)-2-[[2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S,3R)-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2R)-2-[[(2S)-2-[[2-[[2-[[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-4-carboxybutanoyl]amino]hexanoyl]amino]-3-hydroxypropanoyl]amino]-5-oxopentanoyl]amino]-3-hydroxybutanoyl]pyrrolidine-2-carbonyl]amino]-4-methylpentanoyl]amino]-3-methylbutanoyl]amino]-3-hydroxybutanoyl]amino]-4-methylpentanoyl]amino]-3-phenylpropanoyl]amino]hexanoyl]amino]-4-oxobutanoyl]amino]propanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]-4-oxobutanoyl]amino]propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]hexanoyl]amino]hexanoyl]amino]acetyl]amino]pentanedioic acid	"AAADcfB//gBAAAAAAAAAAAAAAAAAAWAAAAAwYMGAAAAAAAABVAAAHgQQCAAADTzl2AayDoPAAgiI
AiHSGAACAAAgIBAIiIGOCIgKdj6i0TOUcAAm9hGYmAe9/6KOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	beta-ENDORPHIN
0	638678	C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	(2S)-N-[(2S)-1-[(2S)-2-carbamoylpyrrolidin-1-yl]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide	"AAADceB7uAAAAAAAAAAAAAAAAAAAAWLFgAAAAAAAAAAAAAABgAAAHgAQAAAACCjBlgQtkBfJkACo
ARV3dAAAgC2xEqABUYG4cAiAaBJA2SGUAAAIlgLAQCAcAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Protirelin
