	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	137672	C(CN)C(=O)NCC(=O)O	2-(3-aminopropanoylamino)acetic acid	"AAADccBjMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACADBgAQACALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACAAgAQCAEAAAAFgCQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	beta-Alanylglycine
0	6994989	CC(C(=O)O)NC(=O)CCN	(2S)-2-(3-aminopropanoylamino)propanoic acid	"AAADccBjMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjBgAQCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACAAgAQCAEQAAAFgCQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	beta-Ala-Ala
0	192802	C(CN)C(=O)N	3-aminopropanamide	"AAADccBDIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQAAAACADBgAQAAABAAAAI
AAEQEAAAAAAAAAAAAIEAAAAAAAgAQAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	beta-Alanine amide
0	7269395	CC(C)CC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])[NH3+]	[(2R)-4-methyl-1-(4-nitroanilino)-1-oxopentan-2-yl]azanium	"AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAUAAAADSjBkAQywILQQACJ
ACVSUwCCAAAhAgAoiIGAZIoIYDLAkZGUIAhglADIyAcYAAAMAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	D-Leucine p-nitroanilide
0	96821	CC(C(=O)NC(CO)C(=O)O)N	2-(2-aminopropanoylamino)-3-hydroxypropanoic acid	"AAADccBjOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjhgAYCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACUAQAACAUQAABNgCQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	dl-Alanyl-dl-serine
0	1549439	CC(C(=O)NC(CO)C(=O)O)N	(2R)-2-[[(2R)-2-aminopropanoyl]amino]-3-hydroxypropanoic acid	"AAADccBjOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjhgAYCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACUAQAACAUQAABNgCQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	D-alanyl-D-serine
0	100094	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CCC(=O)O)N	(4S)-4-amino-5-[[(1S)-1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-5-oxopentanoic acid	"AAADceB7OAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAFgB8AAAHgAQCAAADCjBngQ8yPLJkgCo
AzX3XACCgCAxAiAI2aG4ZJgKYPLAkbGUYAhklgDYyAe83/KOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	Oglufanide
0	7016080	CCC(C)C(C(=O)NC(CC(=O)N)C(=O)O)N	(2S)-4-amino-2-[[(2S,3S)-2-amino-3-methylpentanoyl]amino]-4-oxobutanoic acid	"AAADceBzOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBoAwCAUQAAEFgCQAAA/AAAKAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ile-Asn
0	81721	CC(C)CC(C(=O)NC(C)C(=O)O)N	(2S)-2-[[(2S)-2-amino-4-methylpentanoyl]amino]propanoic acid	"AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAAFgCQAAAYAAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	L-Leucyl-L-alanine
0	7016078	CC(C)CC(C(=O)NC(CC(=O)N)C(=O)O)N	(2S)-4-amino-2-[[(2S)-2-amino-4-methylpentanoyl]amino]-4-oxobutanoic acid	"AAADceBzOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBoAwCAUQAAEFgCQAAA/AAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Leu-Asn
0	6997510	CC(C)CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N	(2S)-2-[[(2S)-2-amino-3-(1H-indol-3-yl)propanoyl]amino]-4-methylpentanoic acid	"AAADceB7MAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAFgB8AAAHgAQCAAADSjBngQ+yPLJkgCo
AzX3XACCgCAxAiAI2aG4ZJgKYPLAkbGUYAhklgDYyAeYicCOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	Trp-Leu
0	168058	CC(C)C(C(=O)NC(CCCCN)C(=O)O)N	(2S)-6-amino-2-[[(2S)-2-amino-3-methylbutanoyl]amino]hexanoic acid	"AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAEFgCQAAGYSAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Valyllysine
0	134820234	CCCC(C)(CCO)SCC(C(=O)NCC(=O)[O-])[NH3+]	2-[[(2R)-2-azaniumyl-3-(1-hydroxy-3-methylhexan-3-yl)sulfanylpropanoyl]amino]acetate	"AAADceBzOABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgQQCAAADCjlwAaCCALAAggI
AAGQGAAAAAAAABAAAIGIAAACUAIgACAUQAAEFgCwAAGAQAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	S-(1-hydroxy-3-methylhexan-3-yl)-L-Cys-Gly
0	9837455	CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N	(2S)-2-[[(2S)-2-aminopropanoyl]amino]-3-(1H-imidazol-5-yl)propanoic acid	"AAADccBzsAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAABgAAAHgAQCAAACCjBlgQvmBbJkgCo
ARX3fAAAgC2xEqABUYG4cAiCaBJA2SGUQAAMlgLQQCC8EQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ala-His
0	101179	C1=C(NC=N1)CC(C(=O)NCC(=O)O)N	2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]acetic acid	"AAADccBzsAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAABgAAAHgAQCAAACCjBlgQtmBbJkgCo
ARX3fAAAgC2xEqABUYG4cAiCaBJA2SGUAAAIlgLQQCAcAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Histidylglycine
0	92843	CC(C)CC(C(=O)O)NC(=O)CN	(2S)-2-[(2-aminoacetyl)amino]-4-methylpentanoic acid	"AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAEFgCQAACIAAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glycyl-L-leucine
1	1548899	CC(C)CC(C(=O)[O-])NC(=O)C[NH3+]	(2S)-2-[(2-azaniumylacetyl)amino]-4-methylpentanoate	"AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQAAAADSjBgAQCCALAAAAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUAAAEFgCQAACIAAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2S)-2-[(2-azaniumylacetyl)amino]-4-methylpentanoate
0	6426709	C1CC(NC1)C(=O)NCC(=O)O	2-[[(2S)-pyrrolidine-2-carbonyl]amino]acetic acid	"AAADccBjMAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjBgAQACALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUAAAAFgCQAAAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Prolylglycine
0	80817	CC(C)CC(C(=O)N1CCCC1C(=O)O)N	(2S)-1-[(2S)-2-amino-4-methylpentanoyl]pyrrolidine-2-carboxylic acid	"AAADceBzMAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCANAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAEFgCQAACYEQIMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Leucylproline
0	3013625	C1CC(N(C1)C(=O)CN)C(=O)O	(2S)-1-(2-aminoacetyl)pyrrolidine-2-carboxylic acid	"AAADccBjMAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjBgAQACANAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAEBgCQAACYEQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glycyl-L-proline
0	171204	C1CC(N(C1)C(=O)C(CCCCN)N)C(=O)O	(2S)-1-[(2S)-2,6-diaminohexanoyl]pyrrolidine-2-carboxylic acid	"AAADceBzMAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjBgAQACANAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAEFgCQAAGYGQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Lysylproline
0	9837272	CC(C)C(C(=O)N1CCCC1C(=O)O)N	(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carboxylic acid	"AAADceBzMAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjBgAQCCANAAgAI
AAGQGAAAAAAAAAAAAIGIAAACQBIAgCAUQAAEFgCQAACYEQIIAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Val-pro
0	9795637	C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)O	(2S)-1-[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carboxylic acid	"AAADceBzOAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAQCAAADCzBmAQwDoNAAgCI
AiHSGAACAAAgIAAIiIGOCIgKZjKCkTOUcAAk1hGYmAeY2aKOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Tyr-pro
0	4369021	C1CC(N(C1)C(=O)C(CO)N)C(=O)O	(2S)-1-[(2S)-2-amino-3-hydroxypropanoyl]pyrrolidine-2-carboxylic acid	"AAADccBzOAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjhgAYACANAAgAI
AAGQGAAAAAAAAAAAAIGIAAACUBYAgCAUQAAGNgCQAACYEQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ser-Pro
0	152322	C1CC(N(C1)C(=O)C(CC2=CN=CN2)N)C(=O)O	(2S)-1-[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]pyrrolidine-2-carboxylic acid	"AAADceBzsAAAAAAAAAAAAAAAAAAAAWLAAAAAAAAAAAAAAAABgAAAHgAQCAAACCjBlgQtmBfJkgCo
ARX3fAAAgC2xEqABUYG4cAiCaBJA2SGUQAAMlgLQQCCcEQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Histidylproline
0	121946	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)CNC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=CC=C(C=C5)O)N	(2S,3S)-2-[[(2S)-1-[2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carbonyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]acetyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoic acid	"AAADcfB/vAAAAAAAAAAAAAAAAAAAAWLFgAAwYAAAAAAAAAABQAAAHgAQCAAADSzBmAQyDoPAAgCI
AiHSGAACAAAgIAAIiIGOCIgKZjKCkTOUcAAk1hGYmAeYyaCOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Tyr-pro-phe-pro-gly-pro-ile
0	4565201	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(C)NC(=O)C(C)N	2-[2-(2-aminopropanoylamino)propanoylamino]-N-(4-methyl-2-oxochromen-7-yl)-3-phenylpropanamide	"AAADceB7uAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAACBQAAAHgAQAAAADCzBmAQyzoLABACI
AiXSWACCCAAhIgAIiIGObMgMZjLEsbuWOijm1hnI6QeY2KOOCAAAAgAIAAAQAAAEABAAAAAAAAAA
AA=="	2-[2-(2-aminopropanoylamino)propanoylamino]-N-(4-methyl-2-oxochromen-7-yl)-3-phenylpropanamide
