	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	10953630	C1CC(CC(=O)C1)[N+](=O)[O-]	3-nitrocyclohexan-1-one	"AAADccBiMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAHgAEAAAACCzBgAQAAAAQQAAJ
AIAQAwAAAAAAAAAgAAEAAAAAABoAgAAAAAAAAAAAAAEYCQAQAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Nitrocyclohexan-1-one
0	11401088	C1CC(=O)CCC1Br	4-bromocyclohexan-1-one	"AAADccBgIAAAEAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAGgBAAAAByASAgAAAAAAAAAAI
AIAQAAAAAAAAAAAAAAEAACAAABIAAAAAAAAAAAAAAAEICAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Bromocyclohexanone
0	543522	C1CC(=O)CCC1Cl	4-chlorocyclohexan-1-one	"AAADccBgIAAEAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAGgIAAAAACAeAgEAAAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAgAAABIBAAAAAAAAAAAAAAEICAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Chlorocyclohexanone
0	66042	C1=CC(=CC=C1C=O)C#N	4-formylbenzonitrile	"AAADcYByIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAAAAAADAChmAIwAIAAAACY
BihSgAAiAAAkAAAIiAEAAMgIoDKAFRCAIQAggAAIiY8IiACOQAAAAAAAAACAAAAAAAAAAAAAAAAA
AA=="	4-Cyanobenzaldehyde
0	11525	CC1CCC(=O)CC1	4-methylcyclohexan-1-one	"AAADccBgIAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAGgAAAAAADQSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Methylcyclohexanone
0	23443570	C1CC(=O)CCC1[N+](=O)[O-]	4-nitrocyclohexan-1-one	"AAADccBiMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAAHgAEAAAACCzBgAQAAAAQQAAJ
AIAQAwAAAAAAAAAgAAEAAAAAABIAgAAAAAAAAAAAAAEcCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Nitrocyclohexanone
0	177	CC=O	acetaldehyde	"AAADcYBAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAAAACggAICAAAAAAAI
AAgQgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Acetaldehyde
0	10400	C1CCCC(=O)CC1	cycloheptanone	"AAADccBgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAAAAGgAAAAAACASAgAAAAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiACAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cycloheptanone
0	8452	C1CCC(=O)C1	cyclopentanone	"AAADccBgIAAAAAAAAAAAAAAAAAAAAYAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACASAgAAAAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cyclopentanone
0	7362	C1=COC(=C1)C=O	furan-2-carbaldehyde	"AAADcYBgMAAAAAAAAAAAAAAAAAAAASAAAAAAAAAAAAAAAAABgAAAGgAAAAAACASgkAIwBIAABECI
AKhSgAICCAAkIAAIiAFGCMgMJjKENR6CGSCkwBEIqYaIBgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Furfural
0	12478	COC1=CC(=CC(=C1OC)OC)C(=O)N2CCOCC2	morpholin-4-yl-(3,4,5-trimethoxyphenyl)methanone	"AAADceByOAAAAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAAABAAAAHgAAAAAADAThmAYyBoMABACI
AiFSEACCCAAkIAAAiAEOjMgPJzKEtRuHMSplxhWaqYe6/B7OIAABCAAAQABAAAIQAACAAAAAAAAA
AA=="	Trimetozine
0	100953062	CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC1=CC=C(C=C1)[N+](=O)O)NC(=O)C(CC2=CC=C(C=C2)O)N	[4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylbutanoyl]amino]propanoyl]amino]-3-carboxypropanoyl]amino]phenyl]-hydroxy-oxoazanium	"AAADcfB7vAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAHgAUCAAADSzBmAQyzoLQQgCJ
AiXSWwCCAAAhIgAoiIGObIoIZjrCkbOUcAhm1hHI2Ae/yKCOIACAAAAAAABAAQAAAAAAAAAAAAAA
AA=="	Caspase 1
0	145707754	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NCCNC2=CC=CC3=C2C=CC=C3S(=O)(=O)O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C4=CC=C(C=C4)N=NC5=CC=C(C=C5)N(C)C.C(=O)(C(F)(F)F)O	(4S)-4-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-6-amino-2-[[4-[[4-(dimethylamino)phenyl]diazenyl]benzoyl]amino]hexanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]propanoyl]amino]-3-methylbutanoyl]amino]-4-methylpentanoyl]amino]-5-oxopentanoyl]amino]-3-hydroxypropanoyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-5-carbamimidamidopentanoyl]amino]hexanoyl]amino]-4-methylsulfanylbutanoyl]amino]-5-oxo-5-[2-[(5-sulfonaphthalen-1-yl)amino]ethylamino]pentanoic acid;2,2,2-trifluoroacetic acid	"AAADcfB//4BgAAAAAAAAAAAAAAAAAAAAAAAwYMGDAAAAAADBVAAAHwQYCAAADTzl2BazycPAAoqq
AiXSeHDCAEClAhAJiJmIZMiKcDbgnbGUYQhmtgLYyYe8n4KeiACAwAAWAAAQAQGAACwAAAAAAAAA
AA=="	Dabcyl-ktsavlqsgfrkme-edans
0	5481391	CC(C)CC(C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(CCCCN)N	(4S)-5-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxy-2-hydroxyethyl]amino]-4-methylsulfanyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2,6-diaminohexanoyl]amino]propanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-methylbutanoyl]amino]-4-methylpentanoyl]amino]propanoyl]amino]-5-oxopentanoic acid	"AAADcfB//ABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgQQCAAADSjlwAaDCALAAggo
AAGQPAAAAAEAABAAAIGIAAACUBYggCAUQAAFNgCQAAG8HwIMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Karvlaeams
0	472197	CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(=O)N)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CO)NC(=O)C(C(C)C)N	(2S)-2-[[(2S,3R)-2-[[(2S,3S)-2-[[(2S)-5-amino-2-[[(2S)-1-[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-methylbutanoyl]amino]-3-hydroxypropanoyl]amino]-3-phenylpropanoyl]amino]-4-oxobutanoyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-oxopentanoyl]amino]-3-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-4-methylpentanoic acid	"AAADcfB//AAAAAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAAABQAAAHgAQCAAADTzhmAYyCIPAAgCI
AiHSGAACAAAgAAAIiIGIAIgKcD6A0TGUYAAmtgCYiAedi4COAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Vsfnfpqitl
0	476679	CCC(C)C(C(=O)NC(CCSC)C(=O)NC(CCSC)C(=O)NC(CCC(=O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)O)NC(=O)C(C(C)O)NC(=O)C(C)N	2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S,3R)-2-[[(2S)-2-aminopropanoyl]amino]-3-hydroxybutanoyl]amino]-3-methylpentanoyl]amino]-4-methylsulfanylbutanoyl]amino]-4-methylsulfanylbutanoyl]amino]-5-oxopentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]acetic acid	"AAADcfB//ABgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgQQCAAADTzlwAaDCALAAggo
AAGQPAAAAAEAABAAAIGIAAACUBYggCAUQAACNgCQAAAcAwAKAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Atimmqrg
0	461311	CCC(C)C(C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C1CCCN1C(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(CO)N	(2S)-5-amino-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-1-[(2S)-2-[[(2S)-4-amino-2-[[(2S)-5-amino-2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]-5-oxopentanoyl]amino]-4-oxobutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoyl]amino]-3-methylbutanoyl]amino]-5-oxopentanoic acid	"AAADcfB//AAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAQCAAADSzhmAYyDoPAAgCI
AiHSGAACAAAgIAAIiIGOCIgKdj6C0TOUcAAm9hGYmAed36COIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Sqnypivq
0	476667	CCC(C)C(C(=O)NC(CO)C(=O)N1CCCC1C(=O)O)NC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)N	(2S)-1-[(2S)-2-[[(2S,3S)-2-[[(2S)-1-[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S,3R)-2-amino-3-hydroxybutanoyl]amino]-4-methylpentanoyl]amino]-4-oxobutanoyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoyl]amino]-3-hydroxypropanoyl]pyrrolidine-2-carboxylic acid	"AAADcfB//AAAAAAAAAAAAAAAAAAAAWLAAAAwAAAAAAAAAAABAAAAHgAQCAAADTzhmAYyCIPAAgCI
AiHSGAACAAAgAAAIiIGIAIgKcD6A0TGUYAAmtgCYiAedmYKOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Tlnfpisp
0	476676	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C2CCCN2	(2S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-4-amino-4-oxo-2-[[2-[[(2S)-pyrrolidine-2-carbonyl]amino]acetyl]amino]butanoyl]amino]-3-phenylpropanoyl]amino]-4-methylpentanoyl]amino]-5-oxopentanoyl]amino]-3-hydroxypropanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid	"AAADcfB//AAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAQCAAADSjhmAYzCILAAgCo
AiHSPAACAAEgAAAIiIGIAIgKcD6A0TGUYAAmtgCYiAedm4COAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Pgnflqsr
