	uniprot_ids	substrates
25	Q38J50	more
26	Q06509	S-adenosyl-L-methionine
27	Q06509	3,4-dihydroxy-trans-cinnamate
28	C6FFB6	S-adenosyl-L-methionine
29	C6FFB6	3,4-dihydroxy-trans-cinnamate
30	C6FFB6	S-adenosyl-L-methionine
31	C6FFB6	5-hydroxyferulic acid
32	A9P830	S-adenosyl-L-methionine
33	A9P830	3,4-dihydroxy-trans-cinnamate
34	A9P830	S-adenosyl-L-methionine
35	A9P830	5-hydroxyferulic acid
36	Q6Q796	S-adenosyl-L-methionine
37	Q6Q796	5-hydroxyconiferaldehyde
38	Q6Q796	S-adenosyl-L-methionine
39	Q6Q796	3,4-dihydroxybenzaldehyde
40	Q6Q796	S-adenosyl-L-methionine
41	Q6Q796	5-hydroxyferulic acid
42	Q6Q796	S-adenosyl-L-methionine
43	Q6Q796	5-hydroxyferulic acid ethyl ester
44	Q6Q796	S-adenosyl-L-methionine
45	Q6Q796	caffeic acid
46	Q6Q796	S-adenosyl-L-methionine
47	Q6Q796	caffeic acid ethyl ester
48	Q6Q796	S-adenosyl-L-methionine
49	Q6Q796	caffeoyl aldehyde
50	Q6Q796	more
51	P28002	S-adenosyl-L-methionine
52	P28002	3,4-dihydroxy-trans-cinnamate
53	P28002	S-adenosyl-L-methionine
54	P28002	5-hydroxyconiferyl alcohol
55	P28002	S-adenosyl-L-methionine
56	P28002	5-hydroxyconiferaldehyde
57	P28002	S-adenosyl-L-methionine
58	P28002	caffeoyl alcohol
59	P28002	S-adenosyl-L-methionine
60	P28002	caffeoyl aldehyde
61	P28002	more
62	P28002	S-adenosyl-L-methionine
63	P28002	5-hydroxyferulic acid
64	Q6ZD89	S-adenosyl-L-methionine
65	Q6ZD89	N-acetylserotonin
66	C5YH12	S-adenosyl-L-methionine
67	C5YH12	3,4-dihydroxy-trans-cinnamate
68	C5YH12	S-adenosyl-L-methionine
69	C5YH12	5-hydroxyconiferaldehyde
70	C5YH12	more
71	A0A0K1YW34	S-adenosyl-L-methionine
72	A0A0K1YW34	caffeic acid
73	A0A0K1YW34	S-adenosyl-L-methionine
74	A0A0K1YW34	caffeic acid
75	A7U0E5	S-adenosyl-L-methionine
76	A7U0E5	3,4-dihydroxy-trans-cinnamate
77	A7U0E5	more
78	Q6ZD89	S-adenosyl-L-methionine
79	Q6ZD89	N-acetylserotonin
80	Q6ZD89	S-adenosyl-L-methionine
81	Q6ZD89	serotonin
82	A0A1I9RGJ4	more
83	A0A1I9RGJ6	more
0	Q6T1F6	S-adenosyl-L-methionine
1	Q6T1F6	bergaptol
2	Q6T1F6	more
3	J9PHM5	S-adenosyl-L-methionine
4	J9PHM5	bergaptol
5	A0A166U5H3	S-adenosyl-L-methionine
6	A0A166U5H3	bergaptol
7	A0A166U5H3	more
8	A0A166U5H3	S-adenosyl-L-methionine
9	A0A166U5H3	a 5-hydroxyfurocoumarin
0	Q9SCP7	S-adenosyl-L-methionine
1	Q9SCP7	nicotinate
0	Q9SAH5	S-adenosyl-L-methionine
1	Q9SAH5	phosphatidyl-N,N-dimethylethanolamine
2	Q9SAH5	S-adenosyl-L-methionine
3	Q9SAH5	phosphatidyl-N-monomethylethanolamine
4	Q9SAH5	more
5	C3VD33	S-adenosyl-L-methionine
6	C3VD33	phosphatidyl-N,N-dimethylethanolamine
7	C3VD33	S-adenosyl-L-methionine
8	C3VD33	phosphatidyl-N-monomethylethanolamine
9	C3VD33	more
0	P04392	S-adenosyl-L-methionine
1	P04392	DNA adenine
2	P04392	S-adenosyl-L-methionine
3	P04392	DNA adenine
4	P04392	more
5	P10484	S-adenosyl-L-methionine
6	P10484	DNA adenine
7	B2MU09	S-adenosyl-L-methionine
8	B2MU09	DNA adenine
9	B2MU09	more
10	P0AEE9	S-adenosyl-L-methionine
11	P0AEE9	DNA adenine
12	Q6NFX9	S-adenosyl-L-methionine
13	Q6NFX9	DNA adenine
14	Q6NFX9	more
15	C0LTP9	S-adenosyl-L-methionine
16	C0LTP9	DNA adenine
17	C0LTP9	more
18	A1U7P0	S-adenosyl-L-methionine
19	A1U7P0	DNA adenine
20	A1U7P0	more
21	Q1QGU9	S-adenosyl-L-methionine
22	Q1QGU9	DNA adenine
23	Q1QGU9	more
24	A7HWD2	S-adenosyl-L-methionine
25	A7HWD2	DNA adenine
26	A7HWD2	more
27	C0LTP8	S-adenosyl-L-methionine
28	C0LTP8	DNA adenine
29	C0LTP8	more
30	A5WI42	S-adenosyl-L-methionine
31	A5WI42	DNA adenine
32	A5WI42	more
33	B6IW55	S-adenosyl-L-methionine
34	B6IW55	DNA adenine
35	B6IW55	more
36	Q134M6	S-adenosyl-L-methionine
37	Q134M6	DNA adenine
38	Q134M6	more
39	Q30TC2	S-adenosyl-L-methionine
40	Q30TC2	DNA adenine
41	Q30TC2	more
42	Q5LS45	S-adenosyl-L-methionine
43	Q5LS45	DNA adenine
44	Q5LS45	more
45	D5FM16	S-adenosyl-L-methionine
46	D5FM16	DNA adenine
47	P14385	S-adenosyl-L-methionine
48	P14385	DNA adenine
49	P04043	S-adenosyl-L-methionine
50	P04043	DNA adenine
51	P14751	S-adenosyl-L-methionine
52	P14751	DNA adenine
53	P14751	S-adenosyl-L-methionine
54	P14751	DNA adenine
55	P23192	S-adenosyl-L-methionine
56	P23192	DNA adenine
57	P0AEE8	S-adenosyl-L-methionine
58	P0AEE8	DNA adenine
59	P0AEE8	S-adenosyl-L-methionine
60	P0AEE8	DNA adenine
61	P0AEE8	more
62	G9C944	S-adenosyl-L-methionine
63	G9C944	DNA adenine
64	Q9Y5N5	more
65	E4T573	S-adenosyl-L-methionine
66	E4T573	DNA adenine
67	A5F520	S-adenosyl-L-methionine
68	A5F520	DNA adenine
69	P0CAW2	S-adenosyl-L-methionine
70	P0CAW2	DNA adenine
0	Q9WZJ3	more
1	Q9WZJ3	5,10-methylenetetrahydrofolate
2	Q9WZJ3	tRNA containing uridine at position 54
3	Q9WZJ3	FADH2
4	P39815	5,10-methylenetetrahydrofolate
5	P39815	tRNA UpsiC
6	P39815	FADH2
7	Q5SID2	more
8	Q5SID2	5,10-methylenetetrahydrofolate
9	Q5SID2	uracil54 in tRNA
10	Q5SID2	FADH2
11	Q5SID2	S-adenosyl-L-methionine
12	Q5SID2	tRNAPhe containing uridine at position 54
13	Q5SID2	S-adenosyl-L-methionine
14	Q5SID2	tRNAPhe mutant A58G containing uridine at position 54
15	Q5SID2	S-adenosyl-L-methionine
16	Q5SID2	tRNAPhe mutant A58U containing uridine at position 54
17	Q5SID2	S-adenosyl-L-methionine
18	Q5SID2	tRNAPhe mutant G57A containing uridine at position 54
19	Q5SID2	S-adenosyl-L-methionine
20	Q5SID2	tRNAPhe nucleotides 18-76 containing uridine at position 54
21	Q5SID2	S-adenosyl-L-methionine
22	Q5SID2	tRNAPhe nucleotides 44-76 containing uridine at position 54
23	Q5SID2	S-adenosyl-L-methionine
24	Q5SID2	tRNAPhe with deletions of D-arm containing uridine at position 54
25	Q5SID2	S-adenosyl-L-methionine
26	Q5SID2	tRNAPhe with deletions of aminoacyl stem and D-arm containing uridine at position 54
27	Q5SID2	S-adenosyl-L-methionine
28	Q5SID2	tRNAPhe with deletions of aminoacyl stem containing uridine at position 54
29	Q5SID2	S-adenosyl-L-methionine
30	Q5SID2	tRNAPhe with deletions of anticodon arm containing uridine at position 54
0	A0A1X9Y2Y6	S-adenosyl-L-methionine
1	A0A1X9Y2Y6	genistein
2	A0A1X9Y2Y6	S-adenosyl-L-methionine
3	A0A1X9Y2Y6	genkwanin
4	A0A1X9Y2Y6	S-adenosyl-L-methionine
5	A0A1X9Y2Y6	kaempferol
6	A0A1X9Y2Y6	S-adenosyl-L-methionine
7	A0A1X9Y2Y6	luteolin
8	A0A1X9Y2Y6	S-adenosyl-L-methionine
9	A0A1X9Y2Y6	naringenin
10	A0A1X9Y2Y6	S-adenosyl-L-methionine
11	A0A1X9Y2Y6	quercetin
12	A0A1X9Y2Y6	S-adenosyl-L-methionine
13	A0A1X9Y2Y6	scutellarein
14	A0A1X9Y2Y6	more
15	A0A1X9Y2Y6	S-adenosyl-L-methionine
16	A0A1X9Y2Y6	apigenin
17	K0ICR0	S-adenosyl-L-methionine
18	K0ICR0	apigenin
19	K0ICR0	S-adenosyl-L-methionine
20	K0ICR0	genkwain
21	K0ICR0	S-adenosyl-L-methionine
22	K0ICR0	scutellarein-7-methyl ether
23	K0I7Q2	S-adenosyl-L-methionine
24	K0I7Q2	apigenin
25	K0I7Q2	S-adenosyl-L-methionine
26	K0I7Q2	genkwain
27	K0I7Q2	S-adenosyl-L-methionine
28	K0I7Q2	scutellarein-7-methyl ether
0	Q9FK25	S-adenosyl-L-methionine
1	Q9FK25	3,5,7,3',4'-pentahydroxyflavone
2	Q9FK25	S-adenosyl-L-methionine
3	Q9FK25	myricetin
4	Q6ZD89	S-adenosyl-L-methionine
5	Q6ZD89	3,5,7,3',4'-pentahydroxyflavone
6	A0A125T1T5	more
7	A0A125T1T5	S-adenosyl-L-methionine
8	A0A125T1T5	quercetin
9	A0A125T1T5	S-adenosyl-L-methionine
10	A0A125T1T5	quercetin
11	A0A125T1T5	S-adenosyl-L-methionine
12	A0A125T1T5	quercetin
13	A0A125T1T5	S-adenosyl-L-methionine
14	A0A125T1T5	quercetin
15	A0A125T1T5	S-adenosyl-L-methionine
16	A0A125T1T5	quercetin
17	A0A125T1T5	S-adenosyl-L-methionine
18	A0A125T1T5	quercetin
0	D2IWA7	S-adenosyl-L-methionine
1	D2IWA7	L-Val-L-Tyr-L-Pro-(L-iso-Asp)-L-His-L-Ala
2	Q27869	S-adenosyl-L-methionine
3	Q27869	protein L-isoaspartate
4	Q27869	S-adenosyl-L-methionine
5	Q27869	protein L-isoaspartate
6	Q27869	S-adenosyl-L-methionine
7	Q27869	protein L-isoaspartate
8	Q27869	S-adenosyl-L-methionine
9	Q27869	KASA(iso-D)LAKY
10	Q27869	S-adenosyl-L-methionine
11	Q27869	KASA(iso-D)LAKY
12	Q27869	S-adenosyl-L-methionine
13	Q27869	VYP(iso-D)HA
14	Q27869	S-adenosyl-L-methionine
15	Q27869	VYP(iso-D)HA
16	Q27869	S-adenosyl-L-methionine
17	Q27869	ovalbumin L-isoaspartate
18	Q64J17	S-adenosyl-L-methionine
19	Q64J17	protein L-isoaspartate
20	Q64J17	S-adenosyl-L-methionine
21	Q64J17	protein L-isoaspartate
22	Q64J17	S-adenosyl-L-methionine
23	Q64J17	protein L-isoaspartate
24	P22061	S-adenosyl-L-methionine
25	P22061	protein L-isoaspartate
26	P22061	S-adenosyl-L-methionine
27	P22061	protein L-isoaspartate
28	P22061	S-adenosyl-L-methionine
29	P22061	protein L-isoaspartate
30	P22061	S-adenosyl-L-methionine
31	P22061	VYP-D-alpha-Asp-GA
32	P22061	S-adenosyl-L-methionine
33	P22061	VYP-L-beta-Asp-GA
34	P22061	S-adenosyl-L-methionine
35	P22061	protein D-aspartate
36	P22061	more
37	Q8TZR3	S-adenosyl-L-methionine
38	Q8TZR3	protein L-isoaspartate
39	Q8TZR3	S-adenosyl-L-methionine
40	Q8TZR3	protein L-isoaspartate
41	Q8TZR3	S-adenosyl-L-methionine
42	Q8TZR3	protein L-isoaspartate
43	P0A7A5	S-adenosyl-L-methionine
44	P0A7A5	protein D-isoaspartate
45	M4I6P1	S-adenosyl-L-methionine
46	M4I6P1	protein L-isoaspartate
47	M4I6P1	S-adenosyl-L-methionine
48	M4I6P1	protein L-isoaspartate
49	M4I6P1	S-adenosyl-L-methionine
50	M4I6P1	protein L-isoaspartate
51	M4I6P1	S-adenosyl-L-methionine
52	M4I6P1	Val-Tyr-Pro(L-iso-aspartate)-His-Ala
53	M4I787	S-adenosyl-L-methionine
54	M4I787	protein L-isoaspartate
55	M4I787	S-adenosyl-L-methionine
56	M4I787	protein L-isoaspartate
57	M4I787	S-adenosyl-L-methionine
58	M4I787	protein L-isoaspartate
59	M4I787	S-adenosyl-L-methionine
60	M4I787	Val-Tyr-Pro(L-iso-aspartate)-His-Ala
61	A5F9C1	S-adenosyl-L-methionine
62	A5F9C1	protein L-isoaspartate
63	A5F9C1	S-adenosyl-L-methionine
64	A5F9C1	protein L-isoaspartate
65	A5F9C1	S-adenosyl-L-methionine
66	A5F9C1	protein L-isoaspartate
67	A5F9C1	S-adenosyl-L-methionine
68	A5F9C1	VYP(L-isoaspartate)HA
0	P0A9H7	S-adenosyl-L-methionine
1	P0A9H7	phospholipid olefinic fatty acid
2	Q5FJM0	S-adenosyl-L-methionine
3	Q5FJM0	phospholipid olefinic fatty acid
0	P50135	S-adenosyl-L-methionine
1	P50135	histamine
2	P50135	S-adenosyl-L-methionine
3	P50135	BI 187004
0	Q88GG4	more
1	Q88MS8	more
2	Q88ER1	S-adenosyl-L-methionine
3	Q88ER1	chemotaxis receptors McpS L-glutamate
4	Q88ER1	S-adenosyl-L-methionine
5	Q88ER1	chemotaxis receptors McpT L-glutamate
6	Q9I6V7	S-adenosyl-L-methionine
7	Q9I6V7	methyl-accepting chemotaxis protein B L-glutamate
8	B2J4R2	S-adenosyl-L-methionine
9	B2J4R2	protein L-glutamate
0	Q86TU7	S-adenosyl-L-methionine
1	Q86TU7	actin L-histidine73
2	Q86TU7	more
3	Q86TU7	S-adenosyl-L-methionine
4	Q86TU7	beta-actin L-histidine73
5	Q86TU7	S-adenosyl-L-methionine
6	Q86TU7	human beta-actin (residues 66-80)
7	Q86TU7	S-adenosyl-L-methionine
8	Q86TU7	synthetic peptide corresponding to residue 66-80 of actin
9	Q86TU7	S-adenosyl-L-methionine
10	Q86TU7	synthetic peptide corresponding to residue 66-88 of beta-actin
0	O59640	5-methyl-5,6,7,8-tetrahydromethanopterin
1	O59640	2-mercaptoethanesulfonate
2	O59640	5-methyl-5,6,7,8-tetrahydromethanopterin
3	O59640	2-mercaptoethanesulfonate
4	P80655	5-methyl-5,6,7,8-tetrahydromethanopterin
5	P80655	2-mercaptoethanesulfonate
6	P80655	5-methyl-5,6,7,8-tetrahydromethanopterin
7	P80655	2-mercaptoethanesulfonate
8	P80655	N5-methyltetrahydrofolate
9	P80655	2-mercaptoethanesulfonate
10	P80655	methylcobalamin
11	P80655	2-mercaptoethanesulfonate
12	Q8THX4	5,6,7,8-tetrahydromethanopterin
13	Q8THX4	methylcob(III)alamin
14	Q8THX4	5-methyl-5,6,7,8-tetrahydromethanopterin
15	Q8THX4	coenzyme M
16	Q8THX4	5-methyl-5,6,7,8-tetrahydrosarcinapterin
17	Q8THX4	coenzyme M
18	E3GWY7	5-methyl-5,6,7,8-tetrahydromethanopterin
19	E3GWY7	CoM
20	E3GWY7	2 Na+/in
21	E3GWY7	5-methyl-5,6,7,8-tetrahydromethanopterin
22	E3GWY7	CoM
23	E3GWY7	2 Na+/in
0	A0A1B1W6Z7	more
1	A0A1B1W6Z7	S-adenosyl-L-methionine
2	A0A1B1W6Z7	3,5,7,8,3',4'-hexahydroxyflavone
3	A0A1B1W6Z7	S-adenosyl-L-methionine
4	A0A1B1W6Z7	3-hydroxyflavone
5	A0A1B1W6Z7	S-adenosyl-L-methionine
6	A0A1B1W6Z7	7,8-dihydroxyflavone
7	A0A1B1W6Z7	S-adenosyl-L-methionine
8	A0A1B1W6Z7	aloe emodin
9	A0A1B1W6Z7	S-adenosyl-L-methionine
10	A0A1B1W6Z7	beta-sitosterol
11	A0A1B1W6Z7	S-adenosyl-L-methionine
12	A0A1B1W6Z7	emodin
13	A0A1B1W6Z7	S-adenosyl-L-methionine
14	A0A1B1W6Z7	genistein
15	A0A1B1W6Z7	S-adenosyl-L-methionine
16	A0A1B1W6Z7	luteolin
17	A0A1B1W6Z7	S-adenosyl-L-methionine
18	A0A1B1W6Z7	phloretin
0	Q8H9A8	S-adenosyl-L-methionine
1	Q8H9A8	(R,S)-5,8,13,13a-tetrahydrocolumbamine
0	Q0WP12	thiocyanate
1	Q0WP12	S-adenosyl-L-methionine
2	Q0WP12	thiocyanate
3	Q0WP12	S-adenosyl-L-methionine
4	C6L2E7	thiocyanate
5	C6L2E7	S-adenosyl-L-methionine
6	C6L2E7	thiocyanate
7	C6L2E7	S-adenosyl-L-methionine
8	C6L2E7	S-adenosyl-L-methionine
9	C6L2E7	HS-
10	C6L2E7	S-adenosyl-L-methionine
11	C6L2E7	bromide
12	C6L2E7	S-adenosyl-L-methionine
13	C6L2E7	chloride
14	C6L2E7	S-adenosyl-L-methionine
15	C6L2E7	iodide
16	C6L2E7	bisulfide
17	C6L2E7	S-adenosyl-L-methionine
18	C6L2E7	more
19	B7FWR0	thiocyanate
20	B7FWR0	S-adenosyl-L-methionine
21	B7FWR0	S-adenosyl-L-methionine
22	B7FWR0	thiocyanate
23	B7FWR0	SH-
24	B7FWR0	S-adenosyl-L-methionine
0	Q48949	methanol
1	Q48949	cob(I)alamin
2	Q48949	methanol
3	Q48949	cob(I)alamin
4	Q8PXZ6	methanol
5	Q8PXZ6	a [Co(I) methanol-specific corrinoid protein]
6	Q46EH3	methanol
7	Q46EH3	5-hydroxybenzimidazolylcobamide
8	Q46EH3	methanol
9	Q46EH3	cob(I)alamin
10	Q46EH3	methanol
11	Q46EH3	cob(I)alamin
0	B0EXJ8	S-adenosyl-L-methionine
1	B0EXJ8	16-hydroxytabersonine
2	B0EXJ8	S-adenosyl-L-methionine
3	B0EXJ8	16-hydroxytabersonine
0	Q8GZS9	S-adenosyl-L-methionine
1	Q8GZS9	gamma-tocopherol
2	Q8VWX2	S-adenosyl-L-methionine
3	Q8VWX2	gamma-tocopherol
4	Q8VWX2	S-adenosyl-L-methionine
5	Q8VWX2	delta-tocopherol
6	Q9ZSK1	S-adenosyl-L-methionine
7	Q9ZSK1	gamma-tocopherol
8	Q5CB51	S-adenosyl-L-methionine
9	Q5CB51	gamma-tocopherol
10	Q5CB51	S-adenosyl-L-methionine
11	Q5CB51	delta-tocopherol
12	Q1HBJ5	S-adenosyl-L-methionine
13	Q1HBJ5	gamma-tocopherol
0	O58456	3 S-adenosyl-L-methionine
1	O58456	2-[(3S)-3-carboxy-3-aminopropyl]-L-histidine-[translation elongation factor 2]
2	O58456	S-adenosyl-L-methionine
3	O58456	2-[(3S)-3-carboxy-3-(dimethylamino)propyl]-L-histidine-[translation elongation factor 2]
4	O58456	S-adenosyl-L-methionine
5	O58456	2-[(3S)-3-carboxy-3-(methylamino)propyl]-L-histidine-[translation elongation factor 2]
6	O58456	S-adenosyl-L-methionine
7	O58456	2-[(3S)-3-carboxy-3-aminopropyl]-L-histidine-[translation elongation factor 2]
0	Q75BQ6	more
1	P9WGI9	more
2	P9WGI9	tetrahydrofolate
3	P9WGI9	L-Ser
4	P9WGI9	5,10-methylenetetrahydrofolate
5	P9WGI9	glycine
6	P9WGI9	H2O
7	P9WGI9	5,10-methylenetetrahydrofolate
8	P9WGI9	glycine
9	P9WGI9	H2O
10	P9WGI7	more
11	P9WGI7	tetrahydrofolate
12	P9WGI7	L-Ser
13	Q86LS9	L-serine
14	Q86LS9	tetrahydrofolate
15	Q86LS9	L-serine
16	Q86LS9	tetrahydrofolate
17	Q86LS9	5,10-methylenetetrahydrofolate
18	Q86LS9	glycine
19	Q86LS9	H2O
20	Q86LS9	5,10-methylenetetrahydrofolate
21	Q86LS9	glycine
22	Q86LS9	H2O
23	Q2TL58	L-serine
24	Q2TL58	tetrahydrofolate
25	Q2TL58	L-serine
26	Q2TL58	tetrahydrofolate
27	A9LDD9	5,10-methylenetetrahydrofolate
28	A9LDD9	glycine
29	A9LDD9	H2O
30	A9LDD9	5,10-methylenetetrahydrofolate
31	A9LDD9	glycine
32	A9LDD9	H2O
33	Q7SXN1	5,10-methylenetetrahydrofolate
34	Q7SXN1	glycine
35	Q7SXN1	H2O
36	Q7SXN1	5,10-methylenetetrahydrofolate
37	Q7SXN1	glycine
38	Q7SXN1	H2O
39	A5K8L9	more
40	A5K8L9	5,10-methylenetetrahydrofolate
41	A5K8L9	glycine
42	A5K8L9	H2O
43	A5K8L9	5,10-methylenetetrahydrofolate
44	A5K8L9	glycine
45	A5K8L9	H2O
46	A5K8L9	5,10-methylenetetrahydrofolate
47	A5K8L9	glycine
48	A5K8L9	H2O
49	A5K8L9	tetrahydrofolate
50	A5K8L9	L-serine
51	A5K8L9	tetrahydrofolate
52	A5K8L9	L-serine
53	P07511	L-serine
54	P07511	tetrahydrofolate
55	P07511	L-serine
56	P07511	tetrahydrofolate
57	P07511	L-Ser
58	P07511	tetrahydrofolate
59	P07511	L-Ser
60	P07511	tetrahydrofolate
61	P07511	5,10-methenyl-tetrahydropteroyl pentaglutamate
62	P07511	glycine
63	P07511	H2O
64	P34896	(6S)-tetrahydrofolate
65	P34896	D-serine
66	P34896	(6S)-tetrahydrofolate
67	P34896	L-serine
68	P34896	(6S)-tetrahydrofolate
69	P34896	L-serine
70	P34896	5,10-methylenetetrahydrofolate
71	P34896	glycine
72	P34896	H2O
73	P34896	5,10-methylenetetrahydrofolate
74	P34896	glycine
75	P34896	H2O
76	P34896	tetrahydrofolate
77	P34896	L-serine
78	P34896	tetrahydrofolate
79	P34896	L-serine
80	P0A825	L-serine
81	P0A825	tetrahydrofolate
82	P0A825	L-serine
83	P0A825	tetrahydrofolate
84	P0A825	more
85	P0A825	5,10-methylenetetrahydrofolate
86	P0A825	glycine
87	P0A825	H2O
88	P0A825	5,10-methylenetetrahydrofolate
89	P0A825	glycine
90	P0A825	H2O
91	P0A825	tetrahydrofolate
92	P0A825	L-serine
93	P0A825	tetrahydrofolate
94	P0A825	L-serine
95	Q7SIB6	L-serine
96	Q7SIB6	tetrahydrofolate
97	Q7SIB6	L-serine
98	Q7SIB6	tetrahydrofolate
99	Q7SIB6	more
100	Q7SIB6	5,10-methylenetetrahydrofolate
101	Q7SIB6	glycine
102	Q7SIB6	H2O
103	Q7SIB6	5,10-methylenetetrahydrofolate
104	Q7SIB6	glycine
105	Q7SIB6	H2O
106	Q7SIB6	tetrahydrofolate
107	Q7SIB6	L-serine
108	Q7SIB6	tetrahydrofolate
109	Q7SIB6	L-serine
110	I7H6W6	more
111	I7H6W6	5,10-methylenetetrahydrofolate
112	I7H6W6	glycine
113	I7H6W6	H2O
114	I7H6W6	5,10-methylenetetrahydrofolate
115	I7H6W6	glycine
116	I7H6W6	H2O
117	Q94JQ3	5,10-methylenetetrahydrofolate
118	Q94JQ3	glycine
119	Q94JQ3	H2O
120	Q94JQ3	5,10-methylenetetrahydrofolate
121	Q94JQ3	glycine
122	Q94JQ3	H2O
123	Q46A52	more
124	Q46A52	(6S)-tetrahydrofolate
125	Q46A52	L-serine
126	Q46A52	(6S)-tetrahydrofolate
127	Q46A52	L-serine
128	Q46A52	tetrahydrofolate
129	Q46A52	L-serine
130	Q46A52	tetrahydrofolate
131	Q46A52	L-serine
132	Q9UWT5	L-serine
133	Q9UWT5	tetrahydrofolate
134	Q9UWT5	L-serine
135	Q9UWT5	tetrahydrofolate
136	Q9UWT5	L-serine
137	Q9UWT5	modified folate
138	Q58992	NADH
139	Q58992	coenzyme Q10
140	A1SUU0	more
141	A1SUU0	5,10-methylenetetrahydrofolate
142	A1SUU0	glycine
143	A1SUU0	H2O
144	A1SUU0	5,10-methylenetetrahydrofolate
145	A1SUU0	glycine
146	A1SUU0	H2O
147	A1SUU0	tetrahydrofolate
148	A1SUU0	L-serine
149	A1SUU0	tetrahydrofolate
150	A1SUU0	L-serine
151	Q5HE87	5,10-methylenetetrahydrofolate
152	Q5HE87	glycine
153	Q5HE87	H2O
154	Q5HE87	5,10-methylenetetrahydrofolate
155	Q5HE87	glycine
156	Q5HE87	H2O
157	P34897	5,10-methylenetetrahydrofolate
158	P34897	glycine
159	P34897	H2O
160	P34897	5,10-methylenetetrahydrofolate
161	P34897	glycine
162	P34897	H2O
163	P34897	tetrahydrofolate
164	P34897	L-serine
165	P34897	tetrahydrofolate
166	P34897	L-serine
167	R9YJZ9	more
168	R9YJZ9	5,10-methylenetetrahydrofolate
169	R9YJZ9	glycine
170	R9YJZ9	H2O
171	R9YJZ9	5,10-methylenetetrahydrofolate
172	R9YJZ9	glycine
173	R9YJZ9	H2O
174	R9YJZ9	tetrahydrofolate
175	R9YJZ9	L-serine
176	R9YJZ9	tetrahydrofolate
177	R9YJZ9	L-serine
178	L7Y8B0	5,10-methylenetetrahydrofolate
179	L7Y8B0	glycine
180	L7Y8B0	H2O
181	L7Y8B0	5,10-methylenetetrahydrofolate
182	L7Y8B0	glycine
183	L7Y8B0	H2O
184	L7Y8B0	tetrahydrofolate
185	L7Y8B0	L-serine
186	L7Y8B0	tetrahydrofolate
187	L7Y8B0	L-serine
188	Q5SI56	5,10-methylenetetrahydrofolate
189	Q5SI56	glycine
190	Q5SI56	H2O
191	Q5SI56	5,10-methylenetetrahydrofolate
192	Q5SI56	glycine
193	Q5SI56	H2O
194	A0A069BAT4	5,10-methylenetetrahydrofolate
195	A0A069BAT4	glycine
